Address,Beds,Baths,Area,Construction,Parking,Price
"100 W 15th St APT 3A, New York, NY 10011",0,1,0,0,0,535000
"321 E 54th St APT 2A, New York, NY 10022",0,1,0,0,0,520000
"77 Perry St APT 4B, New York, NY 10014",0,1,0,0,0,595000
"116 W 72nd St APT 10B, New York, NY 10023",0,1,400,0,0,550000
"100 W 12th St APT 6A, New York, NY 10011",0,1,0,0,0,525000
"52 Riverside Dr APT 1A, New York, NY 10024",1,1,0,0,0,525000
"400 E 56th St APT 12A, New York, NY 10022",1,1,561,0,0,569000
"55 E 9th St APT 6B, New York, NY 10003",0,1,0,0,0,625000
"210 E 15th St #3LL, New York, NY 10003",1,1,0,0,0,700000
"23 E 10th St APT 5H, New York, NY 10003",1,1,0,0,0,650000
"664 W 161st St #4A, New York, NY 10032",3,2,0,0,0,655000
"80 St Nicholas Ave #7G, New York, NY 10026",3,1,1100,0,0,659000
"330 3rd Ave APT 7H, New York, NY 10010",1,1,0,0,0,625000
"29 W 119th St APT 3, New York, NY 10026",3,1,1000,0,0,685000
"250 E 54th St APT 16B, New York, NY 10022",0,1,400,0,0,625000
"100 W 12th St APT 4N, New York, NY 10011",0,1,670,0,0,675000
"233 E 69th St APT 2A, New York, NY 10021",1,1,0,0,0,675000
"142 Edgecombe Ave #2A, New York, NY 10030",2,1,740,0,0,700000
"42 W 120th St APT 3B, New York, NY 10027",1,1,620,0,0,610000
"32 Gramercy Park S APT 7E, New York, NY 10003",0,1,0,0,0,635000
"400 E 54th St APT 27D, New York, NY 10022",1,1,622,0,0,675000
"20 West St APT 31E, New York, NY 10004",0,1,598,0,0,645000
"405 W 23rd St APT 2L, New York, NY 10011",0,1,550,0,0,625000
"11 E 87th St APT 2H, New York, NY 10128",1,1,0,0,0,625000
"25 Tudor City Pl APT 1704, New York, NY 10017",1,1,0,0,0,625000
"77 Fulton St APT 21A, New York, NY 10038",0,1,0,0,0,609000
"181 E 101st St PENTHOUSE 7, New York, NY 10029",0,1,418,0,0,695000
"205 E 78th St APT 5C, New York, NY 10075",1,1,0,0,0,649000
"88 Greenwich St APT 1108, New York, NY 10006",0,1,563,0,0,650000
"175 W 13th St APT 5H, New York, NY 10011",0,1,385,0,0,649000
"310 W 106th St #9C, New York, NY 10025",1,1,0,0,0,695000
"166 E 63rd St APT 15H, New York, NY 10065",0,1,528,0,0,689000
"161 E 110th St #6C, New York, NY 10029",1,1,648,0,0,629000
"417 Grand St APT 1501, New York, NY 10002",1,1,0,0,0,695000
"639 W End Ave #1C, New York, NY 10025",1,1,750,0,0,655000
"137 E 36th St #18D, New York, NY 10016",1,1,650,0,0,660000
"160 Bleecker St APT 2AE, New York, NY 10012",1,1,0,0,0,650000
"200 E 24th St APT 409, New York, NY 10010",1,1,0,0,0,685000
"106 Central Park S APT 9N, New York, NY 10019",0,1,513,0,0,675000
"504 Grand St APT H34, New York, NY 10002",1,1,750,0,0,645000
"330 W 145th St APT 309, New York, NY 10039",2,1,727,0,0,670000
"255 Cabrini Blvd APT 6K, New York, NY 10040",2,1,972,0,0,670000
"106 Central Park S APT 5N, New York, NY 10019",0,1,630,0,0,675000
"621 E 6th St APT 6, New York, NY 10009",1,1,550,0,0,700000
"362 W 127th St #1A, New York, NY 10027",0,1,0,0,0,699000
"100 Beekman St APT 19N, New York, NY 10038",1,1,668,0,0,650000
"100 La Salle St APT 11G, New York, NY 10027",2,1,950,0,0,780000
"411 W 44th St APT 23, New York, NY 10036",2,1,700,0,0,750000
"12 E 87th St #PENTHOUSE, New York, NY 10128",1,1,0,0,0,750000
"330 E 75th St APT 4H, New York, NY 10021",1,1,725,0,0,749000
"210 E 15th St #3LL, New York, NY 10003",1,1,0,0,0,700000
"215 E 24th St APT 114, New York, NY 10010",1,2,850,0,0,789000
"250 E 30th St APT 9F, New York, NY 10016",1,1,610,0,0,795000
"363 E 76th St APT 9M, New York, NY 10021",1,1,850,0,0,750000
"181 E 101st St #301, New York, NY 10029",1,1,652,0,0,795000
"150 W 51st St APT 919, New York, NY 10019",1,1,550,0,0,739999
"350 W 50th St APT 2II, New York, NY 10019",0,1,597,0,0,725000
"30 W 90th St APT 9C, New York, NY 10024",1,1,580,0,0,750000
"111 4th Ave APT 8K, New York, NY 10003",0,1,500,0,0,750000
"250 S End Ave APT 2D, New York, NY 10280",1,1,782,0,0,719000
"20 E 35th St APT 5E, New York, NY 10016",1,1,804,0,0,799990
"40 W 67th St APT 1D, New York, NY 10023",1,1,650,0,0,785000
"142 Edgecombe Ave #2A, New York, NY 10030",2,1,740,0,0,700000
"78 W 85th St APT 6B, New York, NY 10024",1,1,640,0,0,775000
"142 W 82nd St APT 3, New York, NY 10024",1,2,650,0,0,750000
"552 Riverside Dr APT 2D, New York, NY 10027",2,1,750,0,0,800000
"710 W End Ave #15F, New York, NY 10025",1,1,736,0,0,750000
"127 W 112th St #2A, New York, NY 10026",1,1,702,0,0,750000
"32 Gramercy Park S APT 11C, New York, NY 10003",0,1,0,0,0,715000
"130 W 16th St APT 41, New York, NY 10011",2,1,0,0,0,795000
"504 Grand St APT D45, New York, NY 10002",1,1,825,0,0,729000
"310 Riverside Dr #2002/3, New York, NY 10025",1,2,0,0,0,795000
"39 E 12th St APT 701, New York, NY 10003",0,1,0,0,0,760000
"350 E 30th St APT 6M, New York, NY 10016",2,1,767,0,0,795000
"357 W 55th St APT 6G, New York, NY 10019",1,1,0,0,0,725000
"523 W 121st St #1, New York, NY 10027",2,1,0,0,0,769000
"165 Lexington Ave #2B, New York, NY 10016",0,1,432,0,0,800000
"13 W 13th St APT 6HS, New York, NY 10011",1,1,0,0,0,725000
"370 Convent Ave #4A, New York, NY 10031",2,1,921,0,0,800000
"415 E 52nd St APT 1EC, New York, NY 10022",1,1,0,0,0,750000
"104 W 70th St APT 5E, New York, NY 10023",0,1,424,0,0,750000
"36 W 35th St PENTHOUSE C, New York, NY 10001",1,1,0,0,0,750000
"400 W 58th St APT 4E, New York, NY 10019",1,1,750,0,0,759000
"315 E 68th St APT 10J, New York, NY 10021",1,1,0,0,0,750000
"123 E 75th St APT 8-B, New York, NY 10021",1,1,0,0,0,775000
"215 W 91st St APT 5, New York, NY 10024",1,1,800,0,0,729000
"308 W 30th St APT 8A, New York, NY 10001",2,1,571,0,0,898000
"20 Pine St APT 712, New York, NY 10005",0,1,0,0,0,888000
"1619 3rd Ave APT 3J, New York, NY 10128",1,1,833,0,0,865000
"236 E 47th St APT 22B, New York, NY 10017",1,1,0,0,0,865000
"77 W 55th St #C7, New York, NY 10019",1,1,600,0,0,830000
"201 E 37th St APT 6D, New York, NY 10016",2,1,900,0,0,849995
"150 W End Ave APT 25H, New York, NY 10023",1,1,850,0,0,825000
"32 Gramercy Park S APT 11F, New York, NY 10003",1,1,0,0,0,825000
"111 Fulton St APT 417, New York, NY 10038",0,1,725,0,0,850000
"360 E 88th St APT 6C, New York, NY 10128",1,2,730,0,0,895000
"181 E 101st St #603, New York, NY 10029",1,1,726,0,0,895700
"181 E 101st St #207, New York, NY 10029",2,2,701,0,0,850000
"200 Rector Pl APT 28G, New York, NY 10280",1,1,638,0,0,845000
"201 E 36th St APT 11D, New York, NY 10016",1,1,904,0,0,875000
"2109 Broadway #519/520, New York, NY 10023",1,2,0,0,0,879000
"165 Lexington Ave #2B, New York, NY 10016",0,1,432,0,0,800000
"310 E 70th St APT 6A, New York, NY 10021",1,1,950,0,0,899000
"1165 5th Ave #1C, New York, NY 10029",2,2,1100,0,0,895000
"63 E 9th St APT 5A, New York, NY 10003",1,1,0,0,0,895000
"530 Grand St APT F3A, Manhattan, NY 10002",2,1,1000,0,0,899000
"196 Orchard St #5NN, New York, NY 10002",1,1,650,0,0,850000
"552 Riverside Dr APT 2D, New York, NY 10027",2,1,750,0,0,800000
"540 W 49th St APT 507N, New York, NY 10019",0,1,507,0,0,825000
"370 Convent Ave #4A, New York, NY 10031",2,1,921,0,0,800000
"43 E 10th St APT 6A, New York, NY 10003",0,1,500,0,0,865000
"750 Park Ave #4E, New York, NY 10021",1,1,0,0,0,899000
"250 E 40th St APT 23A, New York, NY 10016",1,1,707,0,0,825000
"80 Park Ave APT 11K, New York, NY 10016",1,1,910,0,0,884000
"40 Pinehurst Ave #3A, New York, NY 10033",2,2,22901,0,0,900000
"110 W 86th St APT 3E, New York, NY 10024",1,1,750,0,0,825000
"90 William St APT 14D, New York, NY 10038",1,1,849,0,0,898000
"350 W 42nd St APT 4L, New York, NY 10036",0,1,711,0,0,869000
"205 E 63rd St APT 4G, New York, NY 10065",2,2,0,0,0,849000
"17 Convent Ave #3A, New York, NY 10027",1,1,739,0,0,850000
"159 W 53rd St APT 24F, New York, NY 10019",1,1,739,0,0,875000
"179 E 79th St APT 1-B, New York, NY 10075",1,1,0,0,0,850000
"340 E 80th St APT 6A, New York, NY 10075",1,2,0,0,0,875000
"201 E 17th St APT 7A, New York, NY 10003",1,1,650,0,0,875000
"305 W 98th St APT 1HN, New York, NY 10025",1,2,0,0,0,899000
"525 E 86th St APT 20C, New York, NY 10028",1,1,0,0,0,975000
"40 W 116th St #916, New York, NY 10026",2,1,880,0,0,995000
"136 E 36th St APT 1G, New York, NY 10016",3,2,1262,0,0,995000
"360 E 72nd St APT B1004, New York, NY 10021",1,1,0,0,0,975000
"243 E 77th St APT 4B, New York, NY 10075",2,2,830,0,0,995000
"245 E 72nd St OFFICE 1C, New York, NY 10021",2,2,1082,0,0,995000
"304 E 65th St APT 31D, New York, NY 10065",1,1,703,0,0,999000
"204 W Houston St APT 5B, New York, NY 10014",1,2,0,0,0,995000
"77 Fulton St APT 13K, New York, NY 10038",2,1,855,0,0,920000
"250 E 49th St #19A, New York, NY 10017",1,1,647,0,0,949000
"321 E 43rd St APT 201, New York, NY 10017",2,2,0,0,0,995000
"15 W 53rd St #15H, New York, NY 10019",1,1,743,0,0,995000
"303 Greenwich St #3A, New York, NY 10013",1,1,730,0,0,985000
"142 W End Ave APT 11V, New York, NY 10023",1,1,0,0,0,945000
"308 W 30th St APT 9B, New York, NY 10001",2,1,731,0,0,975000
"56 W 82nd St #PARLOR6, New York, NY 10024",1,1,0,0,0,925000
"23 10th St APT 222, New York, NY 10003",1,1,0,0,0,955000
"506 E 119th St APT 2, New York, NY 10035",3,2,1200,0,0,975000
"25 Indian Rd APT 2F, New York, NY 10034",3,2,1350,0,0,935000
"345 E 81st St APT 14M, New York, NY 10028",1,1,900,0,0,975000
"500 Grand St #C9A, New York, NY 10002",2,1,1000,0,0,989000
"55 Wall St APT 610, New York, NY 10005",1,1,937,0,0,979000
"845 United Nations Plz APT 11F, New York, NY 10017",0,1,580,0,0,950000
"52 E End Ave APT 8A, New York, NY 10028",1,2,1308,0,0,949000
"875 W End Ave APT 1A, New York, NY 10025",2,2,0,0,0,995000
"224 E 52nd St APT 18, New York, NY 10022",1,1,630,0,0,940000
"345 W 58th St APT 11R, New York, NY 10019",1,1,860,0,0,999000
"206 E 7th St #19/20, New York, NY 10009",2,2,0,0,0,950000
"475 Park Ave APT 10B, New York, NY 10022",1,1,700,0,0,995000
"340 E 74th St APT 12B, New York, NY 10021",2,2,0,0,0,999000
"453 W 19th St APT 6B, New York, NY 10011",1,1,700,0,0,950000
"300 E 71st St APT 3A, New York, NY 10021",2,1,0,0,0,930000
"350 E 30th St APT 4G, New York, NY 10016",2,1,964,0,0,954000
"205 W 54th St APT 3E, New York, NY 10019",2,2,1150,0,0,999999
"301 E 79th St APT 15P, New York, NY 10075",1,1,700,0,0,925000
"323 W 83rd St APT 3B, New York, NY 10024",2,1,0,0,0,975000
"345 E 80th St APT 25J, New York, NY 10075",1,1,733,0,0,949000
"233 E 69th St APT 2I, New York, NY 10021",1,1,0,0,0,960000
"40 Pinehurst Ave #3A, New York, NY 10033",2,2,22901,0,0,900000
"24 Bennett Ave APT 25B, New York, NY 10033",3,2,1320,0,0,995000
"409 Hunter Ave, Staten Island, NY 10306",1,1,0,0,0,180000
"(Undisclosed Address), Staten Island, NY 10310",3,2,0,0,0,159000
"123 Roe St, Staten Island, NY 10310",2,1,1056,0,0,199000
"22 Stratford Ave #B, Staten Island, NY 10301",1,1,680,0,0,159900
"475 Armstrong Ave APT A4, Staten Island, NY 10308",1,1,900,0,0,189000
"760 Seaview Ave, Staten Island, NY 10305",2,0,800,0,0,198000
"172 Holland Ave, Staten Island, NY 10303",0,0,0,0,0,100000
"49 Vera St APT A, Staten Island, NY 10305",1,1,650,0,0,188000
"2701 Goethals Rd N #B11, Staten Island, NY 10303",2,2,840,0,0,189000
"6 New Ln APT 1C, Staten Island, NY 10305",0,1,436,0,0,199900
"51 Vera St APT A, Staten Island, NY 10305",0,0,425,0,0,125000
"0 Saint Pauls Ave, Staten Island, NY 10304",0,0,0,0,0,159000
"1100 Clove Rd APT 3K, Staten Island, NY 10301",1,1,800,0,0,185000
"36 Hamilton Ave APT 4N, Staten Island, NY 10301",0,1,400,0,0,185000
"0 Savoy St, Staten Island, NY 10306",0,0,0,0,0,149000
"37 Vera St #A, Staten Island, NY 10305",0,1,450,0,0,117000
"1100 Clove Rd APT 2D, Staten Island, NY 10301",2,1,800,0,0,199999
"334 York Ave, Staten Island, NY 10301",0,0,0,0,0,129000
"0 Layton Ave, Staten Island, NY 10301",0,0,0,0,0,149000
"0 Park Pl, Staten Island, NY 10301",0,0,0,0,0,195000
"38 Reid Ave, Staten Island, NY 10305",1,2,512,0,0,199000
"10 Webster Ave, Staten Island, NY 10301",2,1,1920,0,0,199000
"150 Colton St APT 1C, Staten Island, NY 10305",0,1,500,0,0,167777
"0 The Blvd, Staten Island, NY 10314",0,0,0,0,0,125000
"118 Grimsby St, Staten Island, NY 10306",0,0,0,0,0,129000
"92 Husson St APT B, Staten Island, NY 10305",1,1,600,0,0,199000
"105 Roosevelt Ave, Staten Island, NY 10314",0,0,0,0,0,200000
"1160 Richmond Rd APT 5D, Staten Island, NY 10304",0,1,600,0,0,179900
"0 Baden Pl, Staten Island, NY 10306",0,0,0,0,0,199999
"0 Victory Blvd, Staten Island, NY 10314",0,0,0,0,0,175000
"38 Targee St, Staten Island, NY 10304",0,0,0,0,0,199000
"0 Larkin St, Staten Island, NY 10302",0,0,0,0,0,150000
"98 Husson St #C, Staten Island, NY 10305",0,1,350,0,0,139900
"36 Hamilton Ave APT 1B, Staten Island, NY 10301",1,1,550,0,0,169000
"0 Rosewood Ln, Castleton, VT 05735",0,0,0,0,0,125000
"1100 Clove Rd APT 3F, Staten Island, NY 10301",0,1,525,0,0,115000
"585 Castleton Ave APT 2A, Staten Island, NY 10301",1,1,630,0,0,205000
"20 Cliff St APT 3F, Staten Island, NY 10305",1,1,680,0,0,299000
"920 Armstrong Ave APT 1-3, Staten Island, NY 10308",2,1,905,0,0,299000
"155 Arlo Rd #B, Staten Island, NY 10301",2,1,850,0,0,279000
"190 Vanderbilt Ave, Staten Island, NY 10304",3,1,1040,0,0,275000
"3747 Amboy Rd APT 2B, Staten Island, NY 10308",1,1,750,0,0,275000
"204 Arlington Pl, Staten Island, NY 10303",3,2,1350,0,0,285000
"369 Hamden Ave, Staten Island, NY 10306",1,1,430,0,0,300000
"166 Roma Ave, Staten Island, NY 10306",3,1,768,0,0,229000
"227 Anderson St, Staten Island, NY 10305",3,1,800,0,0,229999
"204 Park Ave, Staten Island, NY 10302",0,0,1592,0,0,299000
"163 Pond Way #A, Staten Island, NY 10303",2,1,845,0,0,299999
"36 Hamilton Ave APT 6H, Staten Island, NY 10301",1,1,850,0,0,289500
"416 Hamden Ave, Staten Island, NY 10306",1,1,395,0,0,249900
"92 Husson St APT C, Staten Island, NY 10305",1,1,650,0,0,205000
"230 Ilyssa Way, Staten Island, NY 10312",2,2,1553,0,0,299999
