Address,Beds,Baths,Area,Construction,Parking,Latitude,Longitude,cluster_label
"7853 79th St, Glendale, NY 11385",5,4,0,0,0,40.707857,-73.870149,9
"107-49 89th St #A, Ozone Park, NY 11417",5,5,0,0,0,40.677236,-73.848424,1
"10911 130th St, Jamaica, NY 11420",4,3,0,0,0,40.671258,-73.801713,1
"67-34 214th St, Oakland Gardens, NY 11364",3,2,1200,0,0,40.7505039,-73.7648562,6
"13411 111th Ave, Jamaica, NY 11420",4,3,1538,0,0,40.680251,-73.822218,1
"50-38 64th St, Woodside, NY 11377",3,3,0,0,0,40.7441873,-73.9008592,9
"35 Sand Hl, Little Neck, NY 11363",4,3,3036,0,0,40.773877,-73.744881,6
"64-34 65th Ln #A, Middle Village, NY 11379",6,3,2400,0,0,40.7114667,-73.8943008,9
"111-11 120th St, South Ozone Park, NY 11420",5,3,0,0,0,40.675669,-73.80366,1
"46-34 247th St, Little Neck, NY 11362",3,2,0,0,0,40.7639597,-73.7386302,6
"6420 83rd Pl, Flushing, NY 11379",3,3,1448,0,0,40.71649,-73.88125,9
"61-45 69th St, Middle Village, NY 11379",3,3,0,0,0,40.7184595,-73.8899788,9
"82-49 61st Rd, Middle Village, NY 11379",3,2,0,0,0,40.7259427,-73.8757456,9
"7835 68th Ave, Middle Village, NY 11379",7,2,2400,0,0,40.7105131,-73.878765,9
"73-20 52nd Dr, Maspeth, NY 11378",3,2,1312,0,0,40.73254,-73.890102,9
"3430 Jordan St, Flushing, NY 11358",3,3,0,0,0,40.760426,-73.795788,14
"2313 41st St, Astoria, NY 11105",2,2,0,0,0,40.772338,-73.905334,9
"18-14 126th St, College Pt, NY 11356",3,3,0,0,0,40.7827736,-73.8424396,14
"90-10 80th St, Woodhaven, NY 11421",10,3,0,0,0,40.6876571,-73.8613643,1
"7612 Rockaway Blvd, Woodhaven, NY 11421",3,3,3108,0,0,40.684327,-73.859043,1
"42-19 249, Little Neck, NY 11363",4,2,0,0,0,40.77048,-73.740142,6
"1633 George St, Flushing, NY 11385",3,2,2100,0,0,40.71046,-73.920726,9
"90-15 187th St, Hollis, NY 11423",5,4,0,0,0,40.7118412,-73.7731597,13
"80-31 264th St, Glen Oaks, NY 11004",3,3,0,0,0,40.7447987,-73.70688,6
"86-14 248th St, Bellerose, NY 11426",3,1,1978,0,0,40.731491,-73.718073,6
"162-49 14th Ave, Whitestone, NY 11357",4,2,0,0,0,40.7880719,-73.81717,14
"46-05 217th St, Bayside, NY 11361",3,2,1380,0,0,40.759063,-73.764156,6
"6426 72nd St, Flushing, NY 11379",3,2,0,0,0,40.71618,-73.883247,9
"112-10 175th St, Jamaica, NY 11433",3,3,0,0,0,40.694641,-73.777107,13
"47-07 65th St, Woodside, NY 11377",4,3,1400,0,0,40.7388964,-73.9006161,9
"147-48 8th Ave, Whitestone, NY 11357",3,3,1275,0,0,40.7929514,-73.8191923,14
"62-75 Wetherole St, Rego Park, NY 11374",3,3,2304,0,0,40.7293973,-73.8669068,9
"207-05 23rd Rd, Bayside, NY 11360",3,2,0,0,0,40.777574,-73.786423,14
"4827 206th St, Flushing, NY 11364",4,3,1960,0,0,40.750236,-73.772881,6
"21-28 149th St, Whitestone, NY 11357",3,3,0,0,0,40.789278,-73.816381,14
"86-26 79th St, Woodhaven, NY 11421",6,3,2220,0,0,40.6926994,-73.8638109,1
"111-19 122nd St, South Ozone Park, NY 11420",4,3,0,0,0,40.680963,-73.818489,1
"7935 68th Ave, Flushing, NY 11379",6,2,0,0,0,40.711014,-73.875352,9
"109-15 111th St, South Ozone Park, NY 11420",4,4,0,0,0,40.678023,-73.829897,1
"14931 19th Ave, Flushing, NY 11357",4,2,0,0,0,40.782216,-73.816851,14
"3079 32nd St APT 1L, Astoria, NY 11102",1,1,937,0,0,40.768025,-73.919112,3
"30-79 32nd St #1L, Astoria, NY 11102",1,1,1000,0,0,40.764448,-73.921775,3
"20-27 150th St, Whitestone, NY 11357",3,3,2090,0,0,40.78973,-73.8141606,14
"22407 76th Rd, Flushing, NY 11364",3,3,1268,0,0,40.73965,-73.74637,6
"76-31 263rd St, Glen Oaks, NY 11004",4,3,0,0,0,40.7490127,-73.7101983,6
"8059 88th Rd, Jamaica, NY 11421",6,3,3564,0,0,40.689886,-73.858103,1
"155-12 115th Dr, Jamaica, NY 11434",5,3,0,0,0,40.684467,-73.789867,13
"45-39 171st Pl, Flushing, NY 11358",4,4,0,0,0,40.754883,-73.795197,14
"209-11 32nd Ave, Bayside, NY 11360",3,3,0,0,0,40.7726418,-73.7801294,14
"2823 206th St, Flushing, NY 11360",3,3,1980,0,0,40.774867,-73.785911,14
"169-39 23rd Ave, Whitestone, NY 11357",3,3,1334,0,0,40.778364,-73.822392,14
"3352 Utopia Pkwy, Flushing, NY 11358",3,2,1456,0,0,40.760426,-73.795788,14
"9712 160th Ave, Jamaica, NY 11414",3,4,2000,0,0,40.652326,-73.827357,1
"7731 270th St, New Hyde Park, NY 11040",4,3,1810,0,0,40.746824,-73.701982,6
"2612 210th Pl, Flushing, NY 11360",4,2,1450,0,0,40.780294,-73.781206,14
"4901 Francis Lewis Blvd, Bayside, NY 11364",3,3,0,0,0,40.7598874,-73.7843637,14
"191-31 Foothill Ave, Hollis, NY 11423",4,4,2250,0,0,40.7173882,-73.770593,6
"(Undisclosed Address), New Hyde Park, NY 11040",4,3,1830,0,0,40.743157,-73.693186,6
"6937 Nansen St, Flushing, NY 11375",3,2,2367,0,0,40.71057,-73.848149,1
"13-34 125th St, College Pt, NY 11356",5,3,0,0,0,40.7857872,-73.8432099,14
"24021 Little Neck Rd, Little Neck, NY 11363",4,3,0,0,0,40.770841,-73.75188,6
"15512 115th Ave, Jamaica, NY 11434",5,3,1701,0,0,40.674583,-73.78156,13
"37-29 32nd St #2A, Long Island City, NY 11101",2,2,841,0,0,40.754174,-73.930441,3
"45-39 215th Pl, Bayside, NY 11361",4,3,0,0,0,40.7667779,-73.7683647,6
"12-08 30th Dr #1B, Astoria, NY 11102",2,2,1400,0,0,40.770436,-73.931985,3
"59-18 161st St, Fresh Meadows, NY 11365",4,3,1408,0,0,40.740188,-73.807484,1
"266 Beach 140 St, Rockaway Park, NY 11694",3,2,1490,0,0,40.573199,-73.857038,7
"94-18 Lefferts Blvd, South Richmond Hill, NY 11419",5,2,0,0,0,40.693582,-73.827865,1
"166-34 21st Rd, Whitestone, NY 11357",4,1,1300,0,0,40.777739,-73.797087,14
"49B Edgewater Park Park, Bronx, NY 10465",3,3,1400,0,0,40.812917,-73.881208,8
"1373 Hollywood Ave, Bronx, NY 10461",3,2,1493,0,0,40.8407019,-73.8271712,4
"1200 E 53rd St APT 5Z, Brooklyn, NY 11234",0,1,0,0,0,40.6297006,-73.9256507,7
"1170 Ocean Pkwy APT 4L, Brooklyn, NY 11230",1,1,600,0,0,40.6201509,-73.9704827,7
"2785 Ocean Pkwy, Brooklyn, NY 11235",2,1,1000,0,0,40.5816964,-73.9666662,7
"1350 E 5th St APT 6I, Brooklyn, NY 11230",1,1,500,0,0,40.617971,-73.9708359,7
"2287 Mott Ave #2B, Brooklyn, NY 11216",1,1,900,0,0,40.655276,-74.010493,7
"1170 Ocean Pkwy APT 12D, Brooklyn, NY 11230",1,1,692,0,0,40.6201509,-73.9704827,7
"2285 Bragg St APT 5C, Brooklyn, NY 11229",3,1,1100,0,0,40.5970579,-73.9351359,7
"1608 Ocean Pkwy APT 5D, Brooklyn, NY 11230",0,1,500,0,0,40.6095825,-73.9682156,7
"8602 Avenue L APT 801, Brooklyn, NY 11236",0,1,0,0,0,40.6333572,-73.9030666,7
"1515 W 7th St APT 4B, Brooklyn, NY 11204",1,1,800,0,0,40.6100821,-73.9809873,7
"210 E 16th St, Brooklyn, NY 11226",0,0,0,0,0,40.6447166,-73.9642518,7
"170 72nd St APT 502, Brooklyn, NY 11209",0,1,525,0,0,40.6342625,-74.0307389,5
"1478 E 28th St #1R, Brooklyn, NY 11229",1,1,0,0,0,40.6151952,-73.946805,7
"195 Willoughby Ave APT 202, Brooklyn, NY 11205",0,1,0,0,0,40.6925346,-73.9642648,12
"9902 3rd Ave APT 2K, Brooklyn, NY 11209",0,1,450,0,0,40.6142156,-74.0351959,5
"1199 E 53rd St APT 3Z, Brooklyn, NY 11234",0,1,0,0,0,40.6296288,-73.9245469,7
"31 Lois Ave, Brooklyn, NY 11229",0,0,0,0,0,40.5874574,-73.9206969,7
"65 Montauk Ave, Brooklyn, NY 11208",0,0,0,0,0,40.6778922,-73.878666,1
"4612 6th Ave APT 8, Brooklyn, NY 11220",0,1,190,0,0,40.6459179,-74.0062797,7
"2913 Foster Ave #6C, Brooklyn, NY 11210",1,1,650,0,0,40.63863,-73.949148,7
"2711 Avenue X APT 3G, Brooklyn, NY 11235",1,1,750,0,0,40.5925211,-73.9523027,7
"2738 E 19th St APT D6, Brooklyn, NY 11235",1,1,700,0,0,40.5854529,-73.9500883,7
"897 Empire Blvd APT F1, Brooklyn, NY 11213",1,1,834,0,0,40.6637761,-73.9323493,7
"3855 Shore Pkwy APT 5M, Brooklyn, NY 11235",1,2,580,0,0,40.5869766,-73.9330207,7
"855 E 7th St APT 1J, Brooklyn, NY 11230",0,1,520,0,0,40.6298057,-73.9700321,7
"1200 E 53rd St APT 5F, Brooklyn, NY 11234",2,1,850,0,0,40.6297006,-73.9256507,7
"1170 Ocean Pkwy APT 3L, Brooklyn, NY 11230",1,1,0,0,0,40.6201509,-73.9704827,7
"1200 E 53rd St APT 5F, Brooklyn, NY 11234",2,1,850,0,0,40.6297006,-73.9256507,7
"2738 E 19th St APT D4, Brooklyn, NY 11235",1,1,850,0,0,40.5854529,-73.9500883,7
"929 E 84th St, Brooklyn, NY 11236",0,0,0,0,0,40.6364042,-73.9091256,7
"2465 Haring St APT 6E, Brooklyn, NY 11235",1,1,700,0,0,40.5923984,-73.9391872,7
"285 E 35th St APT 3J, Brooklyn, NY 11203",1,1,1150,0,0,40.6482282,-73.9441901,7
"14 Cass Pl APT 3E, Brooklyn, NY 11235",0,1,500,0,0,40.5822849,-73.9557815,7
"2913 Foster Ave APT 3I, Brooklyn, NY 11210",1,1,0,0,0,40.6385135,-73.9538532,7
"460 Ovington Ave APT 3E, Brooklyn, NY 11209",0,1,450,0,0,40.6326535,-74.0223511,5
"770 Ocean Pkwy APT 5E, Brooklyn, NY 11230",0,1,535,0,0,40.6294119,-73.972141,7
"2171 Bragg St APT 3H, Brooklyn, NY 11229",1,1,700,0,0,40.5993108,-73.9355819,7
"2738 E 19th St APT B1, Brooklyn, NY 11235",1,1,700,0,0,40.5854529,-73.9500883,7
"2035 E 7th St #1, Brooklyn, NY 11223",0,1,575,0,0,40.6010371,-73.9643264,7
"1230 Boston Rd APT 29, Bronx, NY 10456",3,1,0,0,0,40.8302156,-73.9011917,8
"1383 Plimpton Ave APT 2-D, Bronx, NY 10452",2,1,1000,0,0,40.8422959,-73.9233812,0
"2040 Haviland Ave, Bronx, NY 10472",3,1,0,0,0,40.82976,-73.855864,8
"1383 Plimpton Ave #3A, Bronx, NY 10452",1,1,650,0,0,40.842357,-73.923406,0
"3235 Cambridge Ave APT 4K, Bronx, NY 10463",1,1,750,0,0,40.8841003,-73.9089863,11
"1001 Anderson Ave APT 12, Bronx, NY 10452",1,1,0,0,0,40.8322598,-73.9273463,0
"398 Oliver Pl APT 4E, Bronx, NY 10458",1,1,782,0,0,40.8665373,-73.8853993,11
"1177 Anderson Ave APT 6B, Bronx, NY 10452",1,1,0,0,0,40.8364768,-73.9242763,0
"1025 Leggett Ave APT 5DE, Bronx, NY 10455",4,2,1400,0,0,40.8139623,-73.8993977,8
"3176 Decatur Ave APT 2E, Bronx, NY 10467",2,1,900,0,0,40.8731178,-73.875979,4
"374 E 173rd St, Bronx, NY 10457",0,0,0,0,0,40.8430459,-73.9040607,8
"190 E Mosholu Pkwy S APT 5D, Bronx, NY 10458",2,1,0,0,0,40.8741378,-73.8835583,11
"1898 Longfellow Ave #D2, Bronx, NY 10460",2,1,700,0,0,40.838758,-73.882261,8
"854 Intervale Ave #12, Bronx, NY 10459",3,1,973,0,0,40.8179794,-73.8954174,8
"935 E 178th St, Bronx, NY 10460",2,1,990,0,0,40.8425649,-73.8824733,8
"1045 Anderson Ave #2D, Bronx, NY 10452",1,1,0,0,0,40.8333965,-73.9265467,0
"1480 Thieriot Ave APT 5M, Bronx, NY 10460",2,1,900,0,0,40.8374973,-73.8652958,8
"2186 Cruger Ave APT LG, Bronx, NY 10462",1,1,500,0,0,40.8558086,-73.8663855,4
"5650 Netherland Ave APT 3B, Bronx, NY 10471",1,1,775,0,0,40.9047137,-73.9061991,11
"6200 Riverdale Ave #4K, Bronx, NY 10471",1,1,750,0,0,40.912469,-73.902588,11
"191 Terrace St, Bronx, NY 10464",1,1,448,0,0,40.8579013,-73.7896939,4
"2925 Matthews Ave APT 4D, Bronx, NY 10467",2,1,1100,0,0,40.8685483,-73.8627275,4
"2316 Beaumont Ave APT 1A, Bronx, NY 10458",1,1,906,0,0,40.8526715,-73.884991,8
"1275 Grant Ave APT 5E, Bronx, NY 10456",1,1,630,0,0,40.834981,-73.9144456,0
"1506 Overing St #2A, Bronx, NY 10461",1,1,700,0,0,40.840911,-73.845547,4
"3210 Arlington Ave APT 3A, Bronx, NY 10463",2,1,800,0,0,40.8842837,-73.912128,11
"1045 Anderson Ave APT 4E, Bronx, NY 10452",1,1,0,0,0,40.8333965,-73.9265467,0
"2244 Bronx Park E APT 5L, Bronx, NY 10467",0,1,535,0,0,40.8585002,-73.8704467,4
"2187 Holland Ave APT 4H, Bronx, NY 10462",1,1,780,0,0,40.8558179,-73.8659765,4
"2323 Loring Pl #8, Bronx, NY 10468",2,1,657,0,0,40.861532,-73.908886,11
"941 Jerome Ave APT 3B, Bronx, NY 10452",1,1,650,0,0,40.8304247,-73.928201,0
"1015 Summit Ave APT 2D, Bronx, NY 10452",1,1,700,0,0,40.8337776,-73.9301301,0
"1966 Newbold Ave APT 902, Bronx, NY 10472",2,1,925,0,0,40.8320797,-73.8594887,8
"2023 Belmont Ave APT 5D, Bronx, NY 10457",2,1,1000,0,0,40.8476941,-73.8907275,8
"85 Edgewater Park #C, Bronx, NY 10465",3,1,703,0,0,40.812917,-73.881208,8
"1922 McGraw Ave #4A, Bronx, NY 10462",1,1,0,0,0,40.834596,-73.861012,8
"3201 Grand Concourse APT 5D, Bronx, NY 10468",2,1,825,0,0,40.8768514,-73.8859169,11
"3725 Henry Hudson Pkwy W #12F, Bronx, NY 10463",0,1,0,0,0,40.8889053,-73.910497,11
"3231 Barker Ave APT 1C, Bronx, NY 10467",1,1,800,0,0,40.872077,-73.8694413,4
"3531 Bronxwood Ave APT STB, Bronx, NY 10469",2,1,1010,0,0,40.876473,-73.8609063,4
"2071 Homer Ave, Bronx, NY 10473",3,2,0,0,0,40.8214402,-73.8531399,8
"2040 Haviland Ave, Bronx, NY 10472",3,1,0,0,0,40.82976,-73.855864,8
"1205 Harding Park, Bronx, NY 10473",3,1,791,0,0,40.8100584,-73.8582198,8
"1001 Anderson Ave APT 12, Bronx, NY 10452",1,1,0,0,0,40.8322598,-73.9273463,0
"2922 Barnes Ave APT 3E, Bronx, NY 10467",3,1,1400,0,0,40.868556,-73.8631768,4
"1430 Thieriot Ave APT 3L, Bronx, NY 10460",3,2,1100,0,0,40.8362437,-73.8649883,8
"1034 E 212th St, Bronx, NY 10469",3,2,2314,0,0,40.8755642,-73.8559309,4
"2090 E Tremont Ave APT 9D, Bronx, NY 10462",2,1,861,0,0,40.8411568,-73.8579556,8
"2244 Bronx Park E APT 2C, Bronx, NY 10467",2,1,893,0,0,40.8585002,-73.8704467,4
"1093 Longwood Ave, Bronx, NY 10474",5,2,2142,0,0,40.8153637,-73.8941792,8
"5500 Fieldston Rd APT 6JJ, Bronx, NY 10471",2,1,1065,0,0,40.9029079,-73.9003623,11
"2923 Bruner Ave, Bronx, NY 10469",2,1,1671,0,0,40.8699791,-73.8371927,4
"3065 Sedgwick Ave APT 5K, Bronx, NY 10468",2,1,1100,0,0,40.8646163,-73.9088926,11
"5235 Post Rd APT 1K, Bronx, NY 10471",2,2,900,0,0,40.8983978,-73.898748,11
"1046 Faile St #1046C, Bronx, NY 10459",3,2,843,0,0,40.824512,-73.889494,8
"85B Edgewater Park #85B, Bronx, NY 10465",2,1,800,0,0,40.812917,-73.881208,8
"1000 Freeman St APT 3H, Bronx, NY 10459",3,2,1000,0,0,40.8291617,-73.8875117,8
"853 Macy Pl APT 6A, Bronx, NY 10455",2,2,975,0,0,40.8187136,-73.9017075,8
"764 Brady Ave APT 132, Bronx, NY 10462",2,1,1000,0,0,40.8524662,-73.8662689,4
"860 Grand Concourse APT 1A, Bronx, NY 10451",2,1,800,0,0,40.8261237,-73.922776,0
"2922 Barnes Ave APT 6E, Bronx, NY 10467",3,1,1400,0,0,40.868556,-73.8631768,4
"5715 Mosholu Ave APT 5C, Bronx, NY 10471",2,2,1100,0,0,40.9057421,-73.9000394,11
"1046 Faile St #1046B, Bronx, NY 10459",3,2,843,0,0,40.8245744,-73.8893581,8
"1705 Purdy St APT 6C, Bronx, NY 10462",3,1,1044,0,0,40.8408683,-73.8547099,8
"5425 Valles Ave APT 1L, Bronx, NY 10471",2,1,0,0,0,40.902017,-73.8999825,11
"50 Edgewater Park #B, Bronx, NY 10465",2,1,750,0,0,40.812917,-73.881208,8
"2736 Independence Ave APT 3G, Bronx, NY 10463",2,1,900,0,0,40.8820564,-73.9177125,11
"864 E 215th St, Bronx, NY 10467",0,0,2164,0,0,40.8789524,-73.8592002,4
"601 Pelham Pkwy N APT 110, Bronx, NY 10467",2,1,825,0,0,40.8574552,-73.870788,4
"6 Fordham Hill Oval APT 12C, Bronx, NY 10468",2,1,0,0,0,40.862663,-73.90106,11
"1047 Faile St APT 1, Bronx, NY 10459",2,1,764,0,0,40.8245493,-73.8898413,8
"762 Brady Ave APT 624, Bronx, NY 10462",2,1,906,0,0,40.8524665,-73.8662855,4
"555 Kappock St APT 25J, Bronx, NY 10463",1,1,825,0,0,40.8779467,-73.9170303,11
"5420 Netherland Ave APT B63, Bronx, NY 10471",1,1,850,0,0,40.9027093,-73.9066439,11
"1046 Faile St #1046A, Bronx, NY 10459",2,1,843,0,0,40.8245744,-73.8893581,8
"811 Walton Ave APT B12, Bronx, NY 10451",1,1,0,0,0,40.825357,-73.9253988,0
"1275 Grant Ave APT 3B, Bronx, NY 10456",3,2,1100,0,0,40.834981,-73.9144456,0
"2860 Bailey Ave APT 5D, Bronx, NY 10463",2,1,4,0,0,40.8748303,-73.9042019,11
"764 Brady Ave APT 133, Bronx, NY 10462",2,1,850,0,0,40.8524662,-73.8662689,4
"1349 Franklin Ave APT 1A, Bronx, NY 10456",2,2,780,0,0,40.83292,-73.9011635,8
"1112 E 213th St, Bronx, NY 10469",0,0,1008,0,0,40.875846,-73.8539972,4
"2873 Ely Ave #2, Bronx, NY 10469",2,2,983,0,0,40.8690111,-73.8357025,4
"49 White Plains Rd, Bronx, NY 10473",3,1,0,0,0,40.8084148,-73.8548451,8
"992 E 241st St, Bronx, NY 10466",3,1,1152,0,0,40.902173,-73.8430686,4
"340 E Mosholu Pkwy S #2H, Bronx, NY 10458",3,2,1350,0,0,40.870511,-73.882139,11
"1093 Longwood Ave, Bronx, NY 10474",5,2,2142,0,0,40.8153637,-73.8941792,8
"4342 Edson Ave, Bronx, NY 10466",4,2,2862,0,0,40.8977888,-73.8462222,4
"6 Edgewater Park #6D, Bronx, NY 10465",3,1,900,0,0,40.812917,-73.881208,8
"3750 Hudson Manor Ter APT 2AW, Bronx, NY 10463",2,2,1200,0,0,40.8888103,-73.9153828,11
"695 King Ave, Bronx, NY 10464",3,2,880,0,0,40.8575928,-73.7897363,4
"53 Poplar Ave #53, Bronx, NY 10465",2,2,1225,0,0,40.8118112,-73.8070578,14
"4901 Henry Hudson Pkwy W APT 5K, Bronx, NY 10471",2,2,0,0,0,40.896541,-73.9089128,11
"3901 Independence Ave APT 5F, Bronx, NY 10463",2,1,1000,0,0,40.8802715,-73.9202483,11
"3253B Barkley Ave, Bronx, NY 10465",2,2,0,0,0,40.833994,-73.818701,14
"1837 Burke Ave, Bronx, NY 10469",2,2,992,0,0,40.8750498,-73.8387335,4
"936 Union Ave #A, Bronx, NY 10459",3,2,1074,0,0,40.82244,-73.901988,8
"3635 Johnson Ave APT 5N, Bronx, NY 10463",3,2,1400,0,0,40.8875931,-73.9100098,11
"6601 Broadway APT 6A, Bronx, NY 10471",3,2,1100,0,0,40.908287,-73.896563,11
"555 Kappock St APT 8C, Bronx, NY 10463",2,2,1200,0,0,40.8779467,-73.9170303,11
"8 Fordham Hill Oval APT 15C, Bronx, NY 10468",3,2,1200,0,0,40.862651,-73.901033,11
"864 E 215th St, Bronx, NY 10467",0,0,2164,0,0,40.8789524,-73.8592002,4
"51B Edgewater Park Park #51B, Bronx, NY 10465",3,1,1184,0,0,40.812917,-73.881208,8
"555 Kappock St APT 8C, Bronx, NY 10463",2,2,0,0,0,40.8779467,-73.9170303,11
"4153 Edson Ave, Bronx, NY 10466",3,2,1233,0,0,40.8941697,-73.8453815,4
"3671 Hudson Manor Ter APT 2J, Bronx, NY 10463",2,2,1250,0,0,40.8884992,-73.915644,11
"340 E Mosholu Pkwy S #2H, Bronx, NY 10458",3,2,1350,0,0,40.870511,-73.882139,11
"2155 Daly Ave APT 5A, Bronx, NY 10460",2,1,952,0,0,40.846069,-73.8807686,8
"104 Fordham St UNIT 6, Bronx, NY 10464",2,1,784,0,0,40.8470104,-73.7870177,14
"235-B Edgewater Park Park #235B, Bronx, NY 10465",3,1,1100,0,0,40.836152,-73.828032,4
"3121 Middletown Rd APT 6K, Bronx, NY 10461",2,2,1250,0,0,40.8452392,-73.826585,4
"1475 Thieriot Ave APT 2L, Bronx, NY 10460",3,2,1150,0,0,40.8372181,-73.8657029,8
"654 E 232nd St APT 3A, Bronx, NY 10466",3,2,1100,0,0,40.8930973,-73.8594938,4
"275 Buttrick Ave #DD2, Bronx, NY 10465",3,2,796,0,0,40.815547,-73.824548,14
"601 Kappock St APT 6K, Bronx, NY 10463",2,2,1250,0,0,40.8791043,-73.9164323,11
"3125 Tibbett Ave APT 10F, Bronx, NY 10463",3,2,1100,0,0,40.8814539,-73.9081413,11
"908 Union Ave #B, Bronx, NY 10459",3,0,1072,0,0,40.8210883,-73.9017968,8
"9 Elm Pl #9, Bronx, NY 10465",2,2,880,0,0,40.8111743,-73.8056826,14
"4445 Post Rd APT 3J, Bronx, NY 10471",2,1,1000,0,0,40.8922509,-73.8980629,11
"102 Edgewater Park UNIT 102B, Bronx, NY 10465",2,1,900,0,0,40.812917,-73.881208,8
"805 E 170th St, Bronx, NY 10459",6,2,1728,0,0,40.8332786,-73.8957666,8
"930A Union Ave #A, Bronx, NY 10459",3,2,1074,0,0,40.8221378,-73.9020005,8
"49B Edgewater Park Park, Bronx, NY 10465",3,3,1400,0,0,40.812917,-73.881208,8
"43 Pennyfield Cp, Bronx, NY 10465",3,2,1120,0,0,40.821407,-73.806386,14
"750 Kappock St APT 1208, Bronx, NY 10463",2,2,1400,0,0,40.8818984,-73.9205807,11
"2064 Edenwald Ave, Bronx, NY 10466",4,2,1575,0,0,40.8932809,-73.8411186,4
"1611 Hammersley Ave, Bronx, NY 10469",3,2,1956,0,0,40.8720364,-73.8420409,4
"4811 Osgood St, Bronx, NY 10470",3,3,1647,0,0,40.9064252,-73.8502886,4
"3475 Greystone Ave APT 3B, Bronx, NY 10463",3,2,1350,0,0,40.884868,-73.9069989,11
"49B Edgewater Park Park #48B, Bronx, NY 10465",3,3,1800,0,0,40.812917,-73.881208,8
"1309 Shakespeare Ave, Bronx, NY 10452",3,3,0,0,0,40.8401851,-73.9226312,0
"3347 Lucerne St, Bronx, NY 10465",4,2,2040,0,0,40.8430284,-73.8165636,4
"3315 Radio Dr, Bronx, NY 10465",1,2,684,0,0,40.8434942,-73.8169997,4
"1331 Chisholm St, Bronx, NY 10459",4,3,1500,0,0,40.8314553,-73.8959816,8
"412 Swinton Ave, Bronx, NY 10465",4,2,1880,0,0,40.8197402,-73.8215679,14
"1369 Intervale Ave, Bronx, NY 10459",3,3,1152,0,0,40.8318625,-73.8931161,8
"3360 Fort Independence St, Bronx, NY 10463",3,2,1634,0,0,40.8795207,-73.8992451,11
"629 Kappock St #4EF, Bronx, NY 10463",4,3,1700,0,0,40.87971,-73.917098,11
"450 Devoe Ave, Bronx, NY 10460",6,3,0,0,0,40.8416957,-73.8761107,8
"3149 Wissman Ave, Bronx, NY 10465",3,2,1494,0,0,40.8208429,-73.8080732,14
"1043 E 226th St, Bronx, NY 10466",3,2,0,0,0,40.8854803,-73.849945,4
"825 Morrison Ave APT 2D, Bronx, NY 10473",3,2,1200,0,0,40.8205699,-73.8731874,8
"1301 College Ave, Bronx, NY 10456",4,1,1328,0,0,40.8354437,-73.9119958,0
"33 Edgewater Park #33C, Bronx, NY 10465",3,2,1450,0,0,40.812917,-73.881208,8
"555 Kappock St APT 26S, Bronx, NY 10463",2,2,1400,0,0,40.8779467,-73.9170303,11
"68 Poplar Ave #68, Bronx, NY 10465",5,2,1063,0,0,40.8113525,-73.8062883,14
"1709 Hobart Ave, Bronx, NY 10461",3,1,0,0,0,40.8459649,-73.8307343,4
"555 Kappock St APT 14D, Bronx, NY 10463",3,2,1400,0,0,40.8779467,-73.9170303,11
"2390 Palisade Ave APT 4F, Bronx, NY 10463",3,2,1400,0,0,40.8796988,-73.9204564,11
"2358 Lorillard Pl, Bronx, NY 10458",6,3,810,0,0,40.8554295,-73.8898575,8
"4901 Henry Hudson Pkwy W APT 5J, Bronx, NY 10471",3,2,1200,0,0,40.896541,-73.9089128,11
"322 Leland Ave, Bronx, NY 10473",3,1,1260,0,0,40.8118526,-73.8585632,8
"2226 Givan Ave, Bronx, NY 10475",3,2,1116,0,0,40.8799724,-73.8281842,4
"1480 Louis Nine Out Of Avenue Town, Bronx, NY 10459",3,4,0,0,0,40.83458,-73.893413,8
"238 Sunset Blvd, Bronx, NY 10473",3,3,1068,0,0,40.806958,-73.852987,8
"555 Kappock St #S26, Bronx, NY 10463",2,2,1400,0,0,40.878288,-73.917477,11
"1425 Beach Ave, Bronx, NY 10460",3,2,1260,0,0,40.8359942,-73.8672255,8
"5700 Arlington Ave #2MN, Bronx, NY 10471",3,2,1200,0,0,40.906399,-73.906723,11
"34C Edgewater Park #34C, Bronx, NY 10465",3,1,1400,0,0,40.812917,-73.881208,8
"1033 Rev James A Polite Ave, Bronx, NY 10459",0,0,2118,0,0,40.824023,-73.898967,8
"3457 Ely Ave, Bronx, NY 10469",3,3,1200,0,0,40.879462,-73.8410957,4
"24 Maple Ave #24, Bronx, NY 10465",3,2,1056,0,0,40.8149739,-73.8105045,14
"1230 Boston Rd APT 29, Bronx, NY 10456",3,1,0,0,0,40.8302156,-73.9011917,8
"1383 Plimpton Ave APT 2-D, Bronx, NY 10452",2,1,1000,0,0,40.8422959,-73.9233812,0
"2040 Haviland Ave, Bronx, NY 10472",3,1,0,0,0,40.82976,-73.855864,8
"1383 Plimpton Ave #3A, Bronx, NY 10452",1,1,650,0,0,40.842357,-73.923406,0
"3235 Cambridge Ave APT 4K, Bronx, NY 10463",1,1,750,0,0,40.8841003,-73.9089863,11
"1001 Anderson Ave APT 12, Bronx, NY 10452",1,1,0,0,0,40.8322598,-73.9273463,0
"398 Oliver Pl APT 4E, Bronx, NY 10458",1,1,782,0,0,40.8665373,-73.8853993,11
"1177 Anderson Ave APT 6B, Bronx, NY 10452",1,1,0,0,0,40.8364768,-73.9242763,0
"1025 Leggett Ave APT 5DE, Bronx, NY 10455",4,2,1400,0,0,40.8139623,-73.8993977,8
